latitude,longitude,count
45.41971,9.150256,0
45.41971,9.156614000000001,0
45.41971,9.162972,0
45.41971,9.16933,1
45.41971,9.175688000000001,0
45.41971,9.182046,0
45.41971,9.188404,0
45.41971,9.194762,0
45.41971,9.201120000000001,0
45.41971,9.207478,0
45.41971,9.213836,0
45.41971,9.220194000000001,0
45.41971,9.226552,0
45.41971,9.23291,0
45.41971,9.239268000000001,0
45.41971,9.245626,0
45.41971,9.251984,0
45.41971,9.258342,0
45.41971,9.264700000000001,0
45.41971,9.271058,0
45.424205,9.10575,0
45.424205,9.112108000000001,0
45.424205,9.118466,0
45.424205,9.124824,0
45.424205,9.131182,0
45.424205,9.137540000000001,0
45.424205,9.143898,0
45.424205,9.150256,0
45.424205,9.156614000000001,0
45.424205,9.162972,1
45.424205,9.16933,0
45.424205,9.175688000000001,1
45.424205,9.182046,0
45.424205,9.188404,0
45.424205,9.194762,0
45.424205,9.201120000000001,0
45.424205,9.207478,0
45.424205,9.213836,0
45.424205,9.220194000000001,0
45.424205,9.226552,0
45.424205,9.23291,0
45.424205,9.239268000000001,0
45.424205,9.245626,0
45.424205,9.251984,0
45.424205,9.258342,0
45.424205,9.264700000000001,0
45.424205,9.271058,0
45.4287,9.10575,0
45.4287,9.112108000000001,0
45.4287,9.118466,0
45.4287,9.124824,0
45.4287,9.131182,0
45.4287,9.137540000000001,0
45.4287,9.143898,1
45.4287,9.150256,0
45.4287,9.156614000000001,0
45.4287,9.162972,1
45.4287,9.16933,0
45.4287,9.175688000000001,2
45.4287,9.182046,0
45.4287,9.188404,0
45.4287,9.194762,2
45.4287,9.201120000000001,1
45.4287,9.207478,0
45.4287,9.213836,0
45.4287,9.220194000000001,0
45.4287,9.226552,0
45.4287,9.23291,0
45.4287,9.239268000000001,0
45.4287,9.245626,0
45.4287,9.251984,0
45.4287,9.258342,0
45.4287,9.264700000000001,0
45.4287,9.271058,0
45.433195,9.10575,0
45.433195,9.112108000000001,0
45.433195,9.118466,0
45.433195,9.124824,0
45.433195,9.131182,0
45.433195,9.137540000000001,0
45.433195,9.143898,0
45.433195,9.150256,0
45.433195,9.156614000000001,1
45.433195,9.162972,1
45.433195,9.16933,2
45.433195,9.175688000000001,3
45.433195,9.182046,3
45.433195,9.188404,0
45.433195,9.194762,11
45.433195,9.201120000000001,5
45.433195,9.207478,1
45.433195,9.213836,2
45.433195,9.220194000000001,0
45.433195,9.226552,7
45.433195,9.23291,1
45.433195,9.239268000000001,3
45.433195,9.245626,0
45.433195,9.251984,0
45.433195,9.258342,0
45.433195,9.264700000000001,0
45.433195,9.271058,0
45.43769,9.10575,0
45.43769,9.112108000000001,0
45.43769,9.118466,0
45.43769,9.124824,1
45.43769,9.131182,0
45.43769,9.137540000000001,1
45.43769,9.143898,1
45.43769,9.150256,3
45.43769,9.156614000000001,0
45.43769,9.162972,0
45.43769,9.16933,13
45.43769,9.175688000000001,24
45.43769,9.182046,11
45.43769,9.188404,7
45.43769,9.194762,5
45.43769,9.201120000000001,16
45.43769,9.207478,6
45.43769,9.213836,4
45.43769,9.220194000000001,5
45.43769,9.226552,6
45.43769,9.23291,1
45.43769,9.239268000000001,0
45.43769,9.245626,0
45.43769,9.251984,0
45.43769,9.258342,0
45.43769,9.264700000000001,0
45.43769,9.271058,0
45.442185,9.10575,0
45.442185,9.112108000000001,0
45.442185,9.118466,0
45.442185,9.124824,0
45.442185,9.131182,0
45.442185,9.137540000000001,2
45.442185,9.143898,3
45.442185,9.150256,6
45.442185,9.156614000000001,8
45.442185,9.162972,14
45.442185,9.16933,23
45.442185,9.175688000000001,16
45.442185,9.182046,13
45.442185,9.188404,13
45.442185,9.194762,21
45.442185,9.201120000000001,0
45.442185,9.207478,20
45.442185,9.213836,9
45.442185,9.220194000000001,8
45.442185,9.226552,0
45.442185,9.23291,0
45.442185,9.239268000000001,0
45.442185,9.245626,0
45.442185,9.251984,0
45.442185,9.258342,0
45.442185,9.264700000000001,0
45.442185,9.271058,0
45.44668,9.10575,0
45.44668,9.112108000000001,0
45.44668,9.118466,0
45.44668,9.124824,0
45.44668,9.131182,1
45.44668,9.137540000000001,0
45.44668,9.143898,11
45.44668,9.150256,16
45.44668,9.156614000000001,32
45.44668,9.162972,21
45.44668,9.16933,9
45.44668,9.175688000000001,20
45.44668,9.182046,22
45.44668,9.188404,27
45.44668,9.194762,30
45.44668,9.201120000000001,33
45.44668,9.207478,20
45.44668,9.213836,10
45.44668,9.220194000000001,4
45.44668,9.226552,0
45.44668,9.23291,0
45.44668,9.239268000000001,0
45.44668,9.245626,0
45.44668,9.251984,0
45.44668,9.258342,0
45.44668,9.264700000000001,0
45.44668,9.271058,0
45.451175,9.10575,0
45.451175,9.112108000000001,0
45.451175,9.118466,0
45.451175,9.124824,0
45.451175,9.131182,3
45.451175,9.137540000000001,3
45.451175,9.143898,10
45.451175,9.150256,12
45.451175,9.156614000000001,19
45.451175,9.162972,26
45.451175,9.16933,24
45.451175,9.175688000000001,24
45.451175,9.182046,28
45.451175,9.188404,20
45.451175,9.194762,15
45.451175,9.201120000000001,34
45.451175,9.207478,17
45.451175,9.213836,15
45.451175,9.220194000000001,2
45.451175,9.226552,1
45.451175,9.23291,0
45.451175,9.239268000000001,0
45.451175,9.245626,0
45.451175,9.251984,1
45.451175,9.258342,0
45.451175,9.264700000000001,0
45.451175,9.271058,0
45.45567,9.10575,0
45.45567,9.112108000000001,0
45.45567,9.118466,0
45.45567,9.124824,1
45.45567,9.131182,3
45.45567,9.137540000000001,0
45.45567,9.143898,8
45.45567,9.150256,16
45.45567,9.156614000000001,23
45.45567,9.162972,21
45.45567,9.16933,30
45.45567,9.175688000000001,14
45.45567,9.182046,29
45.45567,9.188404,13
45.45567,9.194762,16
45.45567,9.201120000000001,31
45.45567,9.207478,37
45.45567,9.213836,22
45.45567,9.220194000000001,4
45.45567,9.226552,0
45.45567,9.23291,1
45.45567,9.239268000000001,0
45.45567,9.245626,0
45.45567,9.251984,0
45.45567,9.258342,0
45.45567,9.264700000000001,0
45.45567,9.271058,0
45.460165,9.10575,0
45.460165,9.112108000000001,1
45.460165,9.118466,0
45.460165,9.124824,2
45.460165,9.131182,10
45.460165,9.137540000000001,8
45.460165,9.143898,9
45.460165,9.150256,18
45.460165,9.156614000000001,16
45.460165,9.162972,7
45.460165,9.16933,11
45.460165,9.175688000000001,23
45.460165,9.182046,6
45.460165,9.188404,8
45.460165,9.194762,7
45.460165,9.201120000000001,20
45.460165,9.207478,15
45.460165,9.213836,10
45.460165,9.220194000000001,15
45.460165,9.226552,17
45.460165,9.23291,2
45.460165,9.239268000000001,0
45.460165,9.245626,0
45.460165,9.251984,0
45.460165,9.258342,0
45.460165,9.264700000000001,0
45.460165,9.271058,2
45.46466,9.10575,0
45.46466,9.112108000000001,0
45.46466,9.118466,0
45.46466,9.124824,3
45.46466,9.131182,6
45.46466,9.137540000000001,8
45.46466,9.143898,11
45.46466,9.150256,19
45.46466,9.156614000000001,30
45.46466,9.162972,31
45.46466,9.16933,17
45.46466,9.175688000000001,14
45.46466,9.182046,18
45.46466,9.188404,5
45.46466,9.194762,22
45.46466,9.201120000000001,16
45.46466,9.207478,33
45.46466,9.213836,17
45.46466,9.220194000000001,15
45.46466,9.226552,6
45.46466,9.23291,0
45.46466,9.239268000000001,0
45.46466,9.245626,0
45.46466,9.251984,0
45.46466,9.258342,0
45.46466,9.264700000000001,0
45.46466,9.271058,0
45.469155,9.10575,0
45.469155,9.112108000000001,1
45.469155,9.118466,1
45.469155,9.124824,2
45.469155,9.131182,1
45.469155,9.137540000000001,6
45.469155,9.143898,18
45.469155,9.150256,20
45.469155,9.156614000000001,9
45.469155,9.162972,18
45.469155,9.16933,8
45.469155,9.175688000000001,6
45.469155,9.182046,35
45.469155,9.188404,25
45.469155,9.194762,9
45.469155,9.201120000000001,20
45.469155,9.207478,26
45.469155,9.213836,14
45.469155,9.220194000000001,9
45.469155,9.226552,12
45.469155,9.23291,8
45.469155,9.239268000000001,0
45.469155,9.245626,1
45.469155,9.251984,0
45.469155,9.258342,0
45.469155,9.264700000000001,0
45.469155,9.271058,0
45.47365,9.10575,0
45.47365,9.112108000000001,0
45.47365,9.118466,0
45.47365,9.124824,5
45.47365,9.131182,5
45.47365,9.137540000000001,3
45.47365,9.143898,15
45.47365,9.150256,8
45.47365,9.156614000000001,5
45.47365,9.162972,15
45.47365,9.16933,9
45.47365,9.175688000000001,22
45.47365,9.182046,33
45.47365,9.188404,23
45.47365,9.194762,6
45.47365,9.201120000000001,26
45.47365,9.207478,46
45.47365,9.213836,20
45.47365,9.220194000000001,15
45.47365,9.226552,2
45.47365,9.23291,0
45.47365,9.239268000000001,0
45.47365,9.245626,2
45.47365,9.251984,0
45.47365,9.258342,0
45.47365,9.264700000000001,0
45.47365,9.271058,0
45.478145,9.10575,0
45.478145,9.112108000000001,1
45.478145,9.118466,0
45.478145,9.124824,0
45.478145,9.131182,0
45.478145,9.137540000000001,0
45.478145,9.143898,16
45.478145,9.150256,37
45.478145,9.156614000000001,10
45.478145,9.162972,23
45.478145,9.16933,49
45.478145,9.175688000000001,38
45.478145,9.182046,30
45.478145,9.188404,20
45.478145,9.194762,50
45.478145,9.201120000000001,33
45.478145,9.207478,31
45.478145,9.213836,34
45.478145,9.220194000000001,11
45.478145,9.226552,5
45.478145,9.23291,4
45.478145,9.239268000000001,0
45.478145,9.245626,1
45.478145,9.251984,0
45.478145,9.258342,0
45.478145,9.264700000000001,0
45.478145,9.271058,0
45.48264,9.10575,0
45.48264,9.112108000000001,0
45.48264,9.118466,0
45.48264,9.124824,0
45.48264,9.131182,2
45.48264,9.137540000000001,1
45.48264,9.143898,1
45.48264,9.150256,10
45.48264,9.156614000000001,30
45.48264,9.162972,32
45.48264,9.16933,26
45.48264,9.175688000000001,14
45.48264,9.182046,31
45.48264,9.188404,20
45.48264,9.194762,19
45.48264,9.201120000000001,10
45.48264,9.207478,18
45.48264,9.213836,26
45.48264,9.220194000000001,18
45.48264,9.226552,20
45.48264,9.23291,14
45.48264,9.239268000000001,0
45.48264,9.245626,0
45.48264,9.251984,0
45.48264,9.258342,0
45.48264,9.264700000000001,0
45.48264,9.271058,0
45.487135,9.10575,0
45.487135,9.112108000000001,0
45.487135,9.118466,0
45.487135,9.124824,0
45.487135,9.131182,0
45.487135,9.137540000000001,2
45.487135,9.143898,7
45.487135,9.150256,4
45.487135,9.156614000000001,7
45.487135,9.162972,9
45.487135,9.16933,10
45.487135,9.175688000000001,4
45.487135,9.182046,35
45.487135,9.188404,25
45.487135,9.194762,8
45.487135,9.201120000000001,16
45.487135,9.207478,9
45.487135,9.213836,16
45.487135,9.220194000000001,10
45.487135,9.226552,10
45.487135,9.23291,6
45.487135,9.239268000000001,2
45.487135,9.245626,0
45.487135,9.251984,0
45.487135,9.258342,0
45.487135,9.264700000000001,0
45.487135,9.271058,0
45.49163,9.10575,1
45.49163,9.112108000000001,0
45.49163,9.118466,0
45.49163,9.124824,0
45.49163,9.131182,0
45.49163,9.137540000000001,3
45.49163,9.143898,7
45.49163,9.150256,1
45.49163,9.156614000000001,2
45.49163,9.162972,5
45.49163,9.16933,1
45.49163,9.175688000000001,14
45.49163,9.182046,23
45.49163,9.188404,12
45.49163,9.194762,2
45.49163,9.201120000000001,12
45.49163,9.207478,6
45.49163,9.213836,7
45.49163,9.220194000000001,6
45.49163,9.226552,1
45.49163,9.23291,0
45.49163,9.239268000000001,0
45.49163,9.245626,0
45.49163,9.251984,0
45.49163,9.258342,0
45.49163,9.264700000000001,0
45.49163,9.271058,0
45.496125,9.10575,0
45.496125,9.112108000000001,0
45.496125,9.118466,0
45.496125,9.124824,0
45.496125,9.131182,4
45.496125,9.137540000000001,5
45.496125,9.143898,5
45.496125,9.150256,0
45.496125,9.156614000000001,1
45.496125,9.162972,2
45.496125,9.16933,1
45.496125,9.175688000000001,4
45.496125,9.182046,5
45.496125,9.188404,5
45.496125,9.194762,7
45.496125,9.201120000000001,2
45.496125,9.207478,7
45.496125,9.213836,2
45.496125,9.220194000000001,6
45.496125,9.226552,0
45.496125,9.23291,3
45.496125,9.239268000000001,0
45.496125,9.245626,0
45.496125,9.251984,0
45.496125,9.258342,0
45.496125,9.264700000000001,0
45.496125,9.271058,0
45.50062,9.10575,0
45.50062,9.112108000000001,0
45.50062,9.118466,0
45.50062,9.124824,0
45.50062,9.131182,0
45.50062,9.137540000000001,0
45.50062,9.143898,0
45.50062,9.150256,0
45.50062,9.156614000000001,2
45.50062,9.162972,6
45.50062,9.16933,2
45.50062,9.175688000000001,6
45.50062,9.182046,1
45.50062,9.188404,3
45.50062,9.194762,0
45.50062,9.201120000000001,2
45.50062,9.207478,4
45.50062,9.213836,0
45.50062,9.220194000000001,4
45.50062,9.226552,2
45.50062,9.23291,0
45.50062,9.239268000000001,0
45.50062,9.245626,1
45.50062,9.251984,0
45.50062,9.258342,0
45.50062,9.264700000000001,0
45.50062,9.271058,0
45.505115,9.10575,0
45.505115,9.112108000000001,0
45.505115,9.118466,0
45.505115,9.124824,0
45.505115,9.131182,0
45.505115,9.137540000000001,0
45.505115,9.143898,0
45.505115,9.150256,0
45.505115,9.156614000000001,0
45.505115,9.162972,4
45.505115,9.16933,1
45.505115,9.175688000000001,4
45.505115,9.182046,0
45.505115,9.188404,0
45.505115,9.194762,3
45.505115,9.201120000000001,0
45.505115,9.207478,0
45.505115,9.213836,0
45.505115,9.220194000000001,1
45.505115,9.226552,0
45.505115,9.23291,0
45.505115,9.239268000000001,0
45.505115,9.245626,1
45.505115,9.251984,0
45.505115,9.258342,0
45.505115,9.264700000000001,0
45.505115,9.271058,0
45.50961,9.10575,0
45.50961,9.112108000000001,0
45.50961,9.118466,0
45.50961,9.124824,2
45.50961,9.131182,0
45.50961,9.137540000000001,0
45.50961,9.143898,1
45.50961,9.150256,0
45.50961,9.156614000000001,0
45.50961,9.162972,0
45.50961,9.16933,1
45.50961,9.175688000000001,1
45.50961,9.182046,0
45.50961,9.188404,1
45.50961,9.194762,1
45.50961,9.201120000000001,0
45.50961,9.207478,1
45.50961,9.213836,2
45.50961,9.220194000000001,3
45.50961,9.226552,0
45.50961,9.23291,0
45.50961,9.239268000000001,0
45.50961,9.245626,1
45.50961,9.251984,1
45.50961,9.258342,0
45.50961,9.264700000000001,0
45.50961,9.271058,0
45.514105,9.10575,0
45.514105,9.112108000000001,0
45.514105,9.118466,0
45.514105,9.124824,1
45.514105,9.131182,0
45.514105,9.137540000000001,0
45.514105,9.143898,1
45.514105,9.150256,0
45.514105,9.156614000000001,1
45.514105,9.162972,0
45.514105,9.16933,0
45.514105,9.175688000000001,0
45.514105,9.182046,0
45.514105,9.188404,1
45.514105,9.194762,0
45.514105,9.201120000000001,0
45.514105,9.207478,7
45.514105,9.213836,0
45.514105,9.220194000000001,0
45.514105,9.226552,0
45.514105,9.23291,0
45.514105,9.239268000000001,0
45.514105,9.245626,0
45.514105,9.251984,0
45.514105,9.258342,0
45.514105,9.264700000000001,0
45.514105,9.271058,0
45.5186,9.10575,0
45.5186,9.112108000000001,0
45.5186,9.118466,0
45.5186,9.124824,0
45.5186,9.131182,0
45.5186,9.137540000000001,0
45.5186,9.143898,0
45.5186,9.150256,0
45.5186,9.156614000000001,0
45.5186,9.162972,0
45.5186,9.16933,1
45.5186,9.175688000000001,0
45.5186,9.182046,0
45.5186,9.188404,1
45.5186,9.194762,0
45.5186,9.201120000000001,0
45.5186,9.207478,1
45.5186,9.213836,0
45.5186,9.220194000000001,0
45.5186,9.226552,0
45.5186,9.23291,0
45.5186,9.239268000000001,1
45.5186,9.245626,0
45.5186,9.251984,0
45.5186,9.258342,0
45.5186,9.264700000000001,0
45.5186,9.271058,0
45.523095,9.10575,0
45.523095,9.112108000000001,0
45.523095,9.118466,0
45.523095,9.124824,0
45.523095,9.131182,0
45.523095,9.137540000000001,0
45.523095,9.143898,0
45.523095,9.150256,0
45.523095,9.156614000000001,0
45.523095,9.162972,0
45.523095,9.16933,0
45.523095,9.175688000000001,0
45.523095,9.182046,0
45.523095,9.188404,0
45.523095,9.194762,0
45.523095,9.201120000000001,0
45.523095,9.207478,3
45.523095,9.213836,1
45.523095,9.220194000000001,0
45.523095,9.226552,0
45.523095,9.23291,0
45.523095,9.239268000000001,0
45.523095,9.245626,0
45.523095,9.251984,0
45.523095,9.258342,0
45.523095,9.264700000000001,0
45.523095,9.271058,0
