latitude,longitude,count
45.44885,9.235162,0
45.44885,9.241520000000001,0
45.44885,9.247878,0
45.44885,9.254236,0
45.44885,9.260594000000001,0
45.44885,9.266952,0
45.44885,9.27331,0
45.453345,9.08257,0
45.453345,9.088928000000001,0
45.453345,9.095286,0
45.453345,9.101644,0
45.453345,9.108002,0
45.453345,9.114360000000001,1
45.453345,9.120718,0
45.453345,9.127076,1
45.453345,9.133434000000001,6
45.453345,9.139792,1
45.453345,9.14615,10
45.453345,9.152508000000001,14
45.453345,9.158866,22
45.453345,9.165224,31
45.453345,9.171582,32
45.453345,9.177940000000001,21
45.453345,9.184298,17
45.453345,9.190656,17
45.453345,9.197014000000001,22
45.453345,9.203372,18
45.453345,9.20973,19
45.453345,9.216088000000001,7
45.453345,9.222446,1
45.453345,9.228804,0
45.453345,9.235162,0
45.453345,9.241520000000001,1
45.453345,9.247878,0
45.453345,9.254236,0
45.453345,9.260594000000001,0
45.453345,9.266952,0
45.453345,9.27331,0
45.45784,9.08257,0
45.45784,9.088928000000001,0
45.45784,9.095286,0
45.45784,9.101644,1
45.45784,9.108002,0
45.45784,9.114360000000001,0
45.45784,9.120718,0
45.45784,9.127076,1
45.45784,9.133434000000001,5
45.45784,9.139792,5
45.45784,9.14615,11
45.45784,9.152508000000001,26
45.45784,9.158866,18
45.45784,9.165224,15
45.45784,9.171582,28
45.45784,9.177940000000001,15
45.45784,9.184298,24
45.45784,9.190656,19
45.45784,9.197014000000001,10
45.45784,9.203372,25
45.45784,9.20973,17
45.45784,9.216088000000001,7
45.45784,9.222446,16
45.45784,9.228804,4
45.45784,9.235162,0
45.45784,9.241520000000001,0
45.45784,9.247878,0
45.45784,9.254236,0
45.45784,9.260594000000001,0
45.45784,9.266952,0
45.45784,9.27331,0
45.462335,9.08257,0
45.462335,9.088928000000001,0
45.462335,9.095286,0
45.462335,9.101644,0
45.462335,9.108002,0
45.462335,9.114360000000001,0
45.462335,9.120718,1
45.462335,9.127076,5
45.462335,9.133434000000001,8
45.462335,9.139792,6
45.462335,9.14615,11
45.462335,9.152508000000001,17
45.462335,9.158866,34
45.462335,9.165224,17
45.462335,9.171582,13
45.462335,9.177940000000001,23
45.462335,9.184298,23
45.462335,9.190656,22
45.462335,9.197014000000001,31
45.462335,9.203372,32
45.462335,9.20973,31
45.462335,9.216088000000001,12
45.462335,9.222446,14
45.462335,9.228804,6
45.462335,9.235162,0
45.462335,9.241520000000001,0
45.462335,9.247878,0
45.462335,9.254236,0
45.462335,9.260594000000001,0
45.462335,9.266952,0
45.462335,9.27331,8
45.46683,9.08257,0
45.46683,9.088928000000001,0
45.46683,9.095286,0
45.46683,9.101644,0
45.46683,9.108002,0
45.46683,9.114360000000001,0
45.46683,9.120718,0
45.46683,9.127076,2
45.46683,9.133434000000001,4
45.46683,9.139792,8
45.46683,9.14615,16
45.46683,9.152508000000001,26
45.46683,9.158866,21
45.46683,9.165224,25
45.46683,9.171582,27
45.46683,9.177940000000001,31
45.46683,9.184298,26
45.46683,9.190656,36
45.46683,9.197014000000001,40
45.46683,9.203372,24
45.46683,9.20973,21
45.46683,9.216088000000001,8
45.46683,9.222446,12
45.46683,9.228804,11
45.46683,9.235162,2
45.46683,9.241520000000001,1
45.46683,9.247878,0
45.46683,9.254236,0
45.46683,9.260594000000001,0
45.46683,9.266952,0
45.46683,9.27331,0
45.471325,9.08257,0
45.471325,9.088928000000001,1
45.471325,9.095286,0
45.471325,9.101644,0
45.471325,9.108002,1
45.471325,9.114360000000001,1
45.471325,9.120718,1
45.471325,9.127076,4
45.471325,9.133434000000001,1
45.471325,9.139792,5
45.471325,9.14615,9
45.471325,9.152508000000001,2
45.471325,9.158866,18
45.471325,9.165224,16
45.471325,9.171582,7
45.471325,9.177940000000001,13
45.471325,9.184298,42
45.471325,9.190656,20
45.471325,9.197014000000001,5
45.471325,9.203372,26
45.471325,9.20973,12
45.471325,9.216088000000001,14
45.471325,9.222446,6
45.471325,9.228804,6
45.471325,9.235162,1
45.471325,9.241520000000001,0
45.471325,9.247878,0
45.471325,9.254236,0
45.471325,9.260594000000001,0
45.471325,9.266952,0
45.471325,9.27331,0
45.47582,9.08257,0
45.47582,9.088928000000001,0
45.47582,9.095286,0
45.47582,9.101644,2
45.47582,9.108002,0
45.47582,9.114360000000001,2
45.47582,9.120718,0
45.47582,9.127076,0
45.47582,9.133434000000001,2
45.47582,9.139792,10
45.47582,9.14615,7
45.47582,9.152508000000001,0
45.47582,9.158866,10
45.47582,9.165224,21
45.47582,9.171582,30
45.47582,9.177940000000001,23
45.47582,9.184298,45
45.47582,9.190656,34
45.47582,9.197014000000001,18
45.47582,9.203372,32
45.47582,9.20973,25
45.47582,9.216088000000001,16
45.47582,9.222446,6
45.47582,9.228804,6
45.47582,9.235162,1
45.47582,9.241520000000001,1
45.47582,9.247878,0
45.47582,9.254236,0
45.47582,9.260594000000001,0
45.47582,9.266952,0
45.47582,9.27331,0
45.480315,9.08257,0
45.480315,9.088928000000001,0
45.480315,9.095286,0
45.480315,9.101644,0
45.480315,9.108002,0
45.480315,9.114360000000001,1
45.480315,9.120718,0
45.480315,9.127076,1
45.480315,9.133434000000001,0
45.480315,9.139792,1
45.480315,9.14615,4
45.480315,9.152508000000001,5
45.480315,9.158866,7
45.480315,9.165224,32
45.480315,9.171582,16
45.480315,9.177940000000001,25
45.480315,9.184298,35
45.480315,9.190656,9
45.480315,9.197014000000001,27
45.480315,9.203372,59
45.480315,9.20973,14
45.480315,9.216088000000001,8
45.480315,9.222446,12
45.480315,9.228804,8
45.480315,9.235162,5
45.480315,9.241520000000001,2
45.480315,9.247878,1
45.480315,9.254236,0
45.480315,9.260594000000001,0
45.480315,9.266952,0
45.480315,9.27331,0
45.48481,9.08257,0
45.48481,9.088928000000001,0
45.48481,9.095286,0
45.48481,9.101644,0
45.48481,9.108002,0
45.48481,9.114360000000001,0
45.48481,9.120718,1
45.48481,9.127076,0
45.48481,9.133434000000001,2
45.48481,9.139792,2
45.48481,9.14615,4
45.48481,9.152508000000001,11
45.48481,9.158866,13
45.48481,9.165224,10
45.48481,9.171582,2
45.48481,9.177940000000001,2
45.48481,9.184298,13
45.48481,9.190656,5
45.48481,9.197014000000001,11
45.48481,9.203372,23
45.48481,9.20973,15
45.48481,9.216088000000001,6
45.48481,9.222446,8
45.48481,9.228804,7
45.48481,9.235162,1
45.48481,9.241520000000001,1
45.48481,9.247878,0
45.48481,9.254236,0
45.48481,9.260594000000001,0
45.48481,9.266952,0
45.48481,9.27331,0
45.489305,9.08257,0
45.489305,9.088928000000001,0
45.489305,9.095286,0
45.489305,9.101644,0
45.489305,9.108002,0
45.489305,9.114360000000001,0
45.489305,9.120718,0
45.489305,9.127076,0
45.489305,9.133434000000001,0
45.489305,9.139792,2
45.489305,9.14615,13
45.489305,9.152508000000001,5
45.489305,9.158866,10
45.489305,9.165224,5
45.489305,9.171582,0
45.489305,9.177940000000001,4
45.489305,9.184298,19
45.489305,9.190656,10
45.489305,9.197014000000001,4
45.489305,9.203372,11
45.489305,9.20973,4
45.489305,9.216088000000001,1
45.489305,9.222446,5
45.489305,9.228804,0
45.489305,9.235162,1
45.489305,9.241520000000001,0
45.489305,9.247878,0
45.489305,9.254236,0
45.489305,9.260594000000001,0
45.489305,9.266952,0
45.489305,9.27331,0
45.4938,9.08257,0
45.4938,9.088928000000001,0
45.4938,9.095286,0
45.4938,9.101644,0
45.4938,9.108002,0
45.4938,9.114360000000001,0
45.4938,9.120718,0
45.4938,9.127076,1
45.4938,9.133434000000001,2
45.4938,9.139792,8
45.4938,9.14615,1
45.4938,9.152508000000001,4
45.4938,9.158866,2
45.4938,9.165224,2
45.4938,9.171582,2
45.4938,9.177940000000001,6
45.4938,9.184298,7
45.4938,9.190656,5
45.4938,9.197014000000001,5
45.4938,9.203372,7
45.4938,9.20973,3
45.4938,9.216088000000001,4
45.4938,9.222446,0
45.4938,9.228804,0
45.4938,9.235162,1
45.4938,9.241520000000001,0
45.4938,9.247878,0
45.4938,9.254236,0
45.4938,9.260594000000001,0
45.4938,9.266952,0
45.4938,9.27331,0
45.498295,9.08257,0
45.498295,9.088928000000001,0
45.498295,9.095286,0
45.498295,9.101644,0
45.498295,9.108002,0
45.498295,9.114360000000001,1
45.498295,9.120718,0
45.498295,9.127076,1
45.498295,9.133434000000001,1
45.498295,9.139792,2
45.498295,9.14615,1
45.498295,9.152508000000001,1
45.498295,9.158866,0
45.498295,9.165224,5
45.498295,9.171582,1
45.498295,9.177940000000001,6
45.498295,9.184298,2
45.498295,9.190656,10
45.498295,9.197014000000001,4
45.498295,9.203372,3
45.498295,9.20973,4
45.498295,9.216088000000001,3
45.498295,9.222446,5
45.498295,9.228804,1
45.498295,9.235162,0
45.498295,9.241520000000001,0
45.498295,9.247878,0
45.498295,9.254236,0
45.498295,9.260594000000001,0
45.498295,9.266952,0
45.498295,9.27331,0
45.50279,9.08257,0
45.50279,9.088928000000001,0
45.50279,9.095286,0
45.50279,9.101644,0
45.50279,9.108002,0
45.50279,9.114360000000001,0
45.50279,9.120718,0
45.50279,9.127076,0
45.50279,9.133434000000001,0
45.50279,9.139792,2
45.50279,9.14615,0
45.50279,9.152508000000001,0
45.50279,9.158866,5
45.50279,9.165224,1
45.50279,9.171582,7
45.50279,9.177940000000001,1
45.50279,9.184298,0
45.50279,9.190656,1
45.50279,9.197014000000001,3
45.50279,9.203372,0
45.50279,9.20973,0
45.50279,9.216088000000001,0
45.50279,9.222446,2
45.50279,9.228804,2
45.50279,9.235162,0
45.50279,9.241520000000001,1
45.50279,9.247878,0
45.50279,9.254236,0
45.50279,9.260594000000001,0
45.50279,9.266952,1
45.50279,9.27331,0
45.507285,9.08257,0
45.507285,9.088928000000001,0
45.507285,9.095286,0
45.507285,9.101644,0
45.507285,9.108002,0
45.507285,9.114360000000001,0
45.507285,9.120718,0
45.507285,9.127076,0
45.507285,9.133434000000001,0
45.507285,9.139792,0
45.507285,9.14615,0
45.507285,9.152508000000001,0
45.507285,9.158866,0
45.507285,9.165224,0
45.507285,9.171582,1
45.507285,9.177940000000001,1
45.507285,9.184298,1
45.507285,9.190656,0
45.507285,9.197014000000001,3
45.507285,9.203372,3
45.507285,9.20973,0
45.507285,9.216088000000001,0
45.507285,9.222446,1
45.507285,9.228804,0
45.507285,9.235162,0
45.507285,9.241520000000001,2
45.507285,9.247878,0
45.507285,9.254236,0
45.507285,9.260594000000001,0
45.507285,9.266952,0
45.507285,9.27331,0
45.51178,9.08257,0
45.51178,9.088928000000001,0
45.51178,9.095286,0
45.51178,9.101644,0
45.51178,9.108002,0
45.51178,9.114360000000001,0
45.51178,9.120718,0
45.51178,9.127076,0
45.51178,9.133434000000001,0
45.51178,9.139792,0
45.51178,9.14615,0
45.51178,9.152508000000001,0
45.51178,9.158866,0
45.51178,9.165224,0
45.51178,9.171582,0
45.51178,9.177940000000001,1
45.51178,9.184298,3
45.51178,9.190656,1
45.51178,9.197014000000001,0
45.51178,9.203372,0
45.51178,9.20973,0
45.51178,9.216088000000001,0
45.51178,9.222446,0
45.51178,9.228804,1
45.51178,9.235162,0
45.51178,9.241520000000001,0
45.51178,9.247878,0
45.51178,9.254236,0
45.51178,9.260594000000001,0
45.51178,9.266952,0
45.51178,9.27331,0
45.516275,9.08257,0
45.516275,9.088928000000001,0
45.516275,9.095286,0
45.516275,9.101644,0
45.516275,9.108002,0
45.516275,9.114360000000001,0
45.516275,9.120718,0
45.516275,9.127076,0
45.516275,9.133434000000001,0
45.516275,9.139792,0
45.516275,9.14615,0
45.516275,9.152508000000001,0
45.516275,9.158866,0
45.516275,9.165224,0
45.516275,9.171582,0
45.516275,9.177940000000001,0
45.516275,9.184298,1
45.516275,9.190656,1
45.516275,9.197014000000001,0
45.516275,9.203372,3
45.516275,9.20973,1
45.516275,9.216088000000001,0
45.516275,9.222446,1
45.516275,9.228804,0
45.516275,9.235162,0
45.516275,9.241520000000001,0
45.516275,9.247878,0
45.516275,9.254236,0
45.516275,9.260594000000001,0
45.516275,9.266952,0
45.516275,9.27331,0
45.52077,9.08257,0
45.52077,9.088928000000001,0
45.52077,9.095286,0
45.52077,9.101644,0
45.52077,9.108002,0
45.52077,9.114360000000001,0
45.52077,9.120718,0
45.52077,9.127076,0
45.52077,9.133434000000001,0
45.52077,9.139792,0
45.52077,9.14615,0
45.52077,9.152508000000001,0
45.52077,9.158866,0
45.52077,9.165224,1
45.52077,9.171582,0
45.52077,9.177940000000001,0
45.52077,9.184298,0
45.52077,9.190656,0
45.52077,9.197014000000001,0
45.52077,9.203372,2
45.52077,9.20973,1
45.52077,9.216088000000001,0
45.52077,9.222446,1
45.52077,9.228804,0
45.52077,9.235162,0
45.52077,9.241520000000001,0
45.52077,9.247878,0
45.52077,9.254236,0
45.52077,9.260594000000001,0
45.52077,9.266952,0
45.52077,9.27331,0
45.525265,9.08257,0
45.525265,9.088928000000001,0
45.525265,9.095286,0
45.525265,9.101644,0
45.525265,9.108002,0
45.525265,9.114360000000001,0
45.525265,9.120718,0
45.525265,9.127076,0
45.525265,9.133434000000001,0
45.525265,9.139792,0
45.525265,9.14615,0
45.525265,9.152508000000001,0
45.525265,9.158866,0
45.525265,9.165224,0
45.525265,9.171582,0
45.525265,9.177940000000001,0
45.525265,9.184298,0
45.525265,9.190656,0
45.525265,9.197014000000001,0
45.525265,9.203372,0
45.525265,9.20973,2
45.525265,9.216088000000001,0
45.525265,9.222446,0
45.525265,9.228804,0
45.525265,9.235162,0
45.525265,9.241520000000001,0
45.525265,9.247878,0
45.525265,9.254236,0
45.525265,9.260594000000001,0
45.525265,9.266952,0
45.525265,9.27331,0
