latitude,longitude,count
45.40167,9.08674,0
45.40167,9.093098000000001,0
45.40167,9.099456,0
45.40167,9.105814,0
45.40167,9.112172000000001,0
45.40167,9.118530000000002,0
45.40167,9.124888,0
45.40167,9.131246,0
45.40167,9.137604000000001,0
45.40167,9.143962,0
45.40167,9.15032,0
45.40167,9.156678000000001,0
45.40167,9.163036,0
45.40167,9.169394,0
45.40167,9.175752000000001,0
45.40167,9.182110000000002,0
45.40167,9.188468,0
45.40167,9.194826,0
45.40167,9.201184000000001,0
45.40167,9.207542,0
45.40167,9.2139,0
45.40167,9.220258000000001,0
45.40167,9.226616,0
45.40167,9.232974,0
45.40167,9.239332000000001,0
45.40167,9.245690000000002,0
45.40167,9.252048,0
45.40167,9.258406,0
45.40167,9.264764000000001,0
45.40167,9.271122,0
45.406165,9.08674,0
45.406165,9.093098000000001,0
45.406165,9.099456,0
45.406165,9.105814,0
45.406165,9.112172000000001,0
45.406165,9.118530000000002,0
45.406165,9.124888,0
45.406165,9.131246,0
45.406165,9.137604000000001,0
45.406165,9.143962,0
45.406165,9.15032,0
45.406165,9.156678000000001,0
45.406165,9.163036,1
45.406165,9.169394,0
45.406165,9.175752000000001,0
45.406165,9.182110000000002,0
45.406165,9.188468,0
45.406165,9.194826,0
45.406165,9.201184000000001,0
45.406165,9.207542,0
45.406165,9.2139,0
45.406165,9.220258000000001,0
45.406165,9.226616,0
45.406165,9.232974,0
45.406165,9.239332000000001,0
45.406165,9.245690000000002,0
45.406165,9.252048,0
45.406165,9.258406,0
45.406165,9.264764000000001,0
45.406165,9.271122,0
45.41066,9.08674,0
45.41066,9.093098000000001,0
45.41066,9.099456,0
45.41066,9.105814,0
45.41066,9.112172000000001,0
45.41066,9.118530000000002,0
45.41066,9.124888,0
45.41066,9.131246,0
45.41066,9.137604000000001,0
45.41066,9.143962,0
45.41066,9.15032,0
45.41066,9.156678000000001,0
45.41066,9.163036,0
45.41066,9.169394,0
45.41066,9.175752000000001,0
45.41066,9.182110000000002,0
45.41066,9.188468,0
45.41066,9.194826,0
45.41066,9.201184000000001,0
45.41066,9.207542,0
45.41066,9.2139,0
45.41066,9.220258000000001,0
45.41066,9.226616,0
45.41066,9.232974,0
45.41066,9.239332000000001,0
45.41066,9.245690000000002,0
45.41066,9.252048,0
45.41066,9.258406,0
45.41066,9.264764000000001,0
45.41066,9.271122,0
45.415155000000006,9.08674,0
45.415155000000006,9.093098000000001,0
45.415155000000006,9.099456,0
45.415155000000006,9.105814,0
45.415155000000006,9.112172000000001,0
45.415155000000006,9.118530000000002,0
45.415155000000006,9.124888,0
45.415155000000006,9.131246,0
45.415155000000006,9.137604000000001,0
45.415155000000006,9.143962,0
45.415155000000006,9.15032,0
45.415155000000006,9.156678000000001,0
45.415155000000006,9.163036,0
45.415155000000006,9.169394,1
45.415155000000006,9.175752000000001,0
45.415155000000006,9.182110000000002,0
45.415155000000006,9.188468,0
45.415155000000006,9.194826,0
45.415155000000006,9.201184000000001,0
45.415155000000006,9.207542,0
45.415155000000006,9.2139,0
45.415155000000006,9.220258000000001,0
45.415155000000006,9.226616,0
45.415155000000006,9.232974,0
45.415155000000006,9.239332000000001,0
45.415155000000006,9.245690000000002,0
45.415155000000006,9.252048,0
45.415155000000006,9.258406,0
45.415155000000006,9.264764000000001,0
45.415155000000006,9.271122,0
45.419650000000004,9.08674,0
45.419650000000004,9.093098000000001,0
45.419650000000004,9.099456,0
45.419650000000004,9.105814,0
45.419650000000004,9.112172000000001,0
45.419650000000004,9.118530000000002,0
45.419650000000004,9.124888,0
45.419650000000004,9.131246,0
45.419650000000004,9.137604000000001,0
45.419650000000004,9.143962,0
45.419650000000004,9.15032,0
45.419650000000004,9.156678000000001,0
45.419650000000004,9.163036,0
45.419650000000004,9.169394,0
45.419650000000004,9.175752000000001,0
45.419650000000004,9.182110000000002,0
45.419650000000004,9.188468,0
45.419650000000004,9.194826,0
45.419650000000004,9.201184000000001,0
45.419650000000004,9.207542,0
45.419650000000004,9.2139,0
